"","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature","SaleType","SaleCondition","GarageYrBlt","Id","MSSubClass","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","LotFrontage","MasVnrType","MasVnrArea","Electrical"
"1361","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story","Gable","CompShg","MetalSd","Wd Sdng","TA","TA","BrkTil","TA","Fa","No","Unf","Unf","GasA","Ex","Y","TA","Typ","None","BuiltIn","RFn","TA","TA","Y","None","None","None","WD","Normal","1998",1361,70,9842,5,6,1921,1998,0,0,612,612,990,1611,0,2601,0,0,3,1,4,1,8,0,2,621,183,0,301,0,0,0,0,5,2008,189000,51,"None",0,"SBrkr"
"1362","RL","Pave","None","IR1","Low","AllPub","Inside","Mod","StoneBr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","Av","ALQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2005",1362,20,16158,7,5,2005,2005,1274,0,256,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,2,430,168,36,0,0,0,0,0,6,2009,260000,124,"Stone",16,"SBrkr"
"1363","RL","Pave","None","IR1","Lvl","AllPub","FR2","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","TA","Gd","BrkTil","TA","Fa","No","Unf","Unf","GasA","Gd","Y","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1920",1363,50,12513,4,4,1920,2007,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1,368,55,0,0,0,0,0,0,6,2009,104900,80,"None",0,"SBrkr"
"1364","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","BuiltIn","Fin","TA","TA","Y","None","None","None","New","Partial","2007",1364,60,8499,6,5,2006,2007,0,0,616,616,616,796,0,1412,0,0,2,1,3,1,6,1,2,432,0,36,0,0,0,0,0,3,2007,156932,73,"None",0,"SBrkr"
"1365","FV","Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","None","Detchd","RFn","TA","TA","Y","None","None","None","WD","Abnorml","2005",1365,160,3180,7,5,2005,2005,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,4,2006,144152,30,"None",0,"SBrkr"
"1366","FV","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2000",1366,60,7500,7,5,2000,2000,533,0,281,814,814,860,0,1674,1,0,2,1,3,1,7,0,2,663,0,96,0,0,0,0,0,1,2010,216000,75,"None",0,"SBrkr"
"1367","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Abnorml","1999",1367,60,9179,7,5,1999,1999,633,0,240,873,882,908,0,1790,1,0,2,1,3,1,7,0,2,588,0,88,0,0,0,0,0,6,2008,193000,68,"BrkFace",158,"SBrkr"
"1368","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story","Gable","CompShg","CemntBd","CmentBd","TA","TA","PConc","TA","TA","No","ALQ","Rec","GasA","Ex","Y","TA","Typ","TA","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1977",1368,160,2665,5,6,1977,1977,548,173,36,757,925,550,0,1475,0,0,2,0,4,1,6,1,1,336,104,26,0,0,0,0,0,7,2006,127000,41,"None",0,"SBrkr"
"1369","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2003",1369,120,4435,6,5,2003,2004,685,0,163,848,848,0,0,848,1,0,1,0,1,1,4,0,2,420,140,0,0,0,0,0,0,6,2009,144000,44,"BrkFace",170,"SBrkr"
"1370","RL","Pave","None","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","BLQ","GLQ","GasA","Ex","Y","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2003",1370,20,10635,8,5,2003,2003,370,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,2,502,0,262,0,0,0,0,0,5,2010,232000,48,"BrkFace",171,"SBrkr"
"1371","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","CBlock","CBlock","Fa","TA","PConc","TA","TA","No","ALQ","Rec","GasA","Ex","Y","TA","Typ","None","Detchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1967",1371,50,5400,4,6,1920,1950,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,1,338,0,0,198,0,0,0,0,10,2009,105000,90,"None",0,"SBrkr"
"1372","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl","Hip","CompShg","AsbShng","AsbShng","TA","TA","CBlock","TA","TA","Av","BLQ","Unf","GasA","Gd","Y","Gd","Typ","TA","BuiltIn","RFn","TA","TA","Y","None","MnPrv","None","WD","Normal","1955",1372,80,9600,6,6,1955,1996,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1,377,0,28,0,0,178,0,0,10,2008,165500,80,"None",0,"SBrkr"
"1373","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","TA","Detchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1998",1373,60,9750,7,6,1998,1998,975,0,133,1108,1108,989,0,2097,1,0,2,1,3,1,8,1,2,583,253,170,0,0,0,0,0,6,2006,274300,75,"None",0,"SBrkr"
"1374","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Ex","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2001",1374,20,11400,10,5,2001,2002,1282,0,1351,2633,2633,0,0,2633,1,0,2,1,2,1,8,2,3,804,314,140,0,0,0,0,0,3,2007,466500,65,"BrkFace",705,"SBrkr"
"1375","FV","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2005",1375,60,10625,7,5,2005,2005,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,3,936,154,210,0,0,0,0,0,7,2008,250000,85,"None",0,"SBrkr"
"1376","RL","Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Gd","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","New","Partial","2007",1376,20,10991,8,5,2007,2007,0,0,1571,1571,1571,0,0,1571,0,0,2,0,3,1,7,1,3,722,100,36,0,0,0,0,0,12,2007,239000,89,"BrkFace",80,"SBrkr"
"1377","RL","Pave","None","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","BrkTil","Gd","TA","Mn","Rec","Unf","GasA","TA","N","TA","Typ","None","Detchd","Unf","Fa","TA","Y","None","None","None","WD","Normal","1925",1377,30,6292,6,5,1930,1950,384,0,384,768,790,0,0,790,0,0,1,0,2,1,4,0,1,160,0,141,0,0,0,0,0,4,2008,91000,52,"None",0,"SBrkr"
"1378","RL","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","TA","TA","No","LwQ","BLQ","GasA","Ex","Y","TA","Min2","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1977",1378,50,10998,5,5,1941,1960,408,420,156,984,984,620,0,1604,0,0,2,0,3,1,6,0,2,660,0,68,0,0,0,0,0,7,2009,117000,60,"None",0,"SBrkr"
"1379","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story","Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","TA","Fa","No","BLQ","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1973",1379,160,1953,6,5,1973,1973,309,0,174,483,483,504,0,987,0,0,1,1,2,1,5,0,1,264,72,0,0,0,0,0,0,6,2006,83000,21,"BrkFace",408,"SBrkr"
"1380","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","SLvl","Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","Gd","Typ","None","BuiltIn","Fin","TA","TA","Y","None","None","None","WD","Normal","2007",1380,80,9735,5,5,2006,2007,0,0,384,384,754,640,0,1394,0,0,2,1,3,1,7,0,2,400,100,0,0,0,0,0,0,5,2008,167500,73,"None",0,"SBrkr"
"1381","RL","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","Stucco","Stucco","TA","Fa","BrkTil","TA","Fa","No","Rec","Unf","GasA","TA","N","TA","Typ","None","Detchd","Unf","TA","Fa","Y","None","None","None","WD","Normal","1938",1381,30,8212,3,3,1914,1950,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1,200,0,0,96,0,0,0,0,6,2010,58500,45,"None",0,"FuseF"
"1382","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","Plywood","TA","TA","CBlock","TA","TA","Mn","BLQ","Unf","GasA","Ex","Y","TA","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1970",1382,20,12925,6,7,1970,1970,865,0,340,1205,2117,0,0,2117,0,0,2,1,4,1,7,2,2,550,0,42,0,0,0,0,0,5,2008,237500,91,"None",0,"SBrkr"
"1383","RM","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story","Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","BrkTil","Fa","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","None","Detchd","Unf","TA","TA","N","None","None","None","WD","Normal","1989",1383,70,7200,7,7,1920,1950,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,2,576,36,0,221,0,0,0,0,10,2006,157000,60,"None",0,"SBrkr"
"1384","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","TA","Gd","BrkTil","TA","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","Unf","TA","TA","N","None","None","None","WD","Normal","2007",1384,30,25339,5,7,1918,2007,0,0,816,816,1416,0,0,1416,0,0,2,0,3,1,7,0,2,576,0,0,112,0,0,0,0,8,2007,112000,62,"None",0,"SBrkr"
"1385","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Wd Shng","TA","TA","BrkTil","TA","TA","Mn","Rec","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","P","None","MnPrv","None","WD","Normal","1939",1385,50,9060,6,5,1939,1950,204,0,356,560,698,560,0,1258,0,0,1,0,2,1,6,0,1,280,0,0,0,0,0,0,0,10,2009,105000,60,"None",0,"SBrkr"
"1386","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","TA","Gd","BrkTil","TA","TA","No","BLQ","Unf","GasA","Gd","Y","Gd","Typ","None","Detchd","Unf","TA","TA","N","None","MnPrv","None","WD","Normal","1922",1386,50,5436,4,8,1922,2007,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,1,240,0,96,0,0,0,0,0,5,2010,125500,40,"None",0,"SBrkr"
"1387","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","Gd","TA","No","BLQ","LwQ","GasA","TA","Y","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","Fa","MnPrv","TenC","WD","Normal","1978",1387,60,16692,7,5,1978,1978,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,2,564,0,112,0,0,440,519,2000,7,2006,250000,80,"BrkFace",184,"SBrkr"
"1388","RM","Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","Stucco","Stucco","TA","Gd","BrkTil","TA","TA","No","Rec","LwQ","GasW","TA","N","Gd","Typ","Gd","Detchd","Unf","TA","TA","Y","None","GdWo","None","CWD","Family","1916",1388,50,8520,6,7,1916,1950,168,546,0,714,1664,862,0,2526,0,0,2,0,5,1,10,1,1,216,88,15,0,0,0,0,0,8,2007,136000,60,"None",0,"SBrkr"
"1389","RL","Pave","None","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2006",1389,20,14892,9,5,2006,2007,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,3,758,201,39,0,0,0,0,0,10,2009,377500,42,"Stone",160,"SBrkr"
"1390","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","TA","Gd","BrkTil","TA","Gd","No","ALQ","Unf","GasA","Ex","Y","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","2003",1390,50,6000,6,6,1941,1950,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,2,440,0,0,0,0,0,0,0,3,2007,131000,60,"None",0,"SBrkr"
"1391","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2000",1391,20,9100,7,5,2000,2000,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2,541,219,36,0,0,0,0,0,9,2006,235000,70,"BrkFace",244,"SBrkr"
"1392","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","TA","Mod","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1967",1392,90,8944,5,5,1967,1967,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,3,792,0,152,0,0,0,0,0,4,2009,124000,65,"None",0,"SBrkr"
"1393","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer","Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","TA","TA","Av","ALQ","Unf","GasA","TA","Y","TA","Typ","Po","Attchd","RFn","TA","TA","Y","None","MnWw","None","WD","Normal","1967",1393,85,7838,5,5,1967,1967,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1,288,175,144,0,0,0,0,0,12,2006,123000,68,"None",0,"SBrkr"
"1394","RM","Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","BrkTil","Fa","TA","No","Unf","Unf","GasA","Ex","N","TA","Typ","TA","Detchd","Unf","Gd","TA","Y","None","None","None","WD","Normal","2003",1394,190,10800,6,7,1905,2000,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,2,672,0,25,212,0,0,0,0,4,2008,163000,60,"None",0,"SBrkr"
"1395","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","New","Partial","2006",1395,120,4045,7,5,2006,2006,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,3,648,161,20,0,0,0,0,0,10,2006,246578,53,"BrkFace",45,"SBrkr"
"1396","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","Gd","Gd","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","BuiltIn","Fin","TA","TA","Y","None","None","None","WD","Normal","2005",1396,60,12665,8,5,2005,2006,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,3,642,144,39,0,0,0,0,0,2,2007,281213,88,"BrkFace",245,"SBrkr"
"1397","RL","Pave","None","IR1","Bnk","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","TA","TA","Av","BLQ","Rec","GasA","TA","Y","TA","Min1","TA","Detchd","Unf","TA","TA","N","None","None","None","WD","Normal","1966",1397,20,57200,5,5,1948,1950,353,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,2,572,0,0,50,0,0,0,0,6,2010,160000,150,"None",0,"SBrkr"
"1398","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","BrkTil","TA","TA","Mn","Unf","Unf","GasA","Ex","Y","TA","Typ","None","Detchd","Unf","Fa","Fa","N","None","None","None","WD","Normal","1933",1398,70,6120,5,8,1920,2004,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1,180,24,0,150,0,0,0,0,5,2007,137500,51,"None",0,"SBrkr"
"1399","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","Wd Sdng","TA","TA","CBlock","TA","TA","No","Rec","BLQ","GasA","Gd","Y","TA","Min1","None","Attchd","Unf","TA","TA","Y","None","GdPrv","None","WD","Normal","1950",1399,50,7200,5,4,1950,1982,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1,240,0,0,168,0,0,0,0,5,2009,138000,60,"None",0,"FuseA"
"1400","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Wd Shng","TA","TA","BrkTil","TA","TA","No","BLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Detchd","Unf","Fa","TA","Y","None","MnPrv","None","WD","Normal","1925",1400,50,6171,6,6,1925,1990,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1,216,147,16,0,0,0,0,0,10,2009,137450,51,"None",0,"SBrkr"
"1401","RM","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Wd Shng","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","TA","Y","TA","Typ","Gd","BuiltIn","RFn","TA","TA","Y","None","None","None","WD","Normal","1929",1401,50,6000,6,7,1929,1950,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,1,208,0,0,112,0,0,0,0,7,2008,120000,50,"None",0,"SBrkr"
"1402","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","PConc","TA","TA","No","GLQ","Unf","GasA","Ex","Y","TA","Typ","TA","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2004",1402,60,7415,6,5,2004,2004,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2,398,100,75,0,0,0,0,0,4,2008,193000,62,"None",0,"SBrkr"
"1403","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","Gd","Av","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","New","Partial","2006",1403,20,6762,7,5,2006,2006,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2,662,168,55,0,0,0,0,0,7,2006,193879,64,"None",0,"SBrkr"
"1404","RL","Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","2007",1404,20,15256,8,5,2007,2007,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,3,754,168,160,0,0,0,0,0,8,2007,282922,49,"Stone",84,"SBrkr"
"1405","RL","Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","MnPrv","None","WD","Family","1998",1405,50,10410,3,4,1915,1950,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,3,936,216,0,160,0,0,0,0,1,2006,105000,60,"None",0,"SBrkr"
"1406","RM","Pave","None","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story","Hip","CompShg","CemntBd","CmentBd","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2004",1406,120,3842,8,5,2004,2005,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2,482,128,53,0,0,155,0,0,1,2008,275000,44,"Stone",174,"SBrkr"
"1407","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer","Gable","CompShg","HdBoard","Wd Shng","TA","TA","CBlock","Gd","TA","Av","GLQ","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","MnPrv","None","WD","Normal","1988",1407,85,8445,5,7,1972,2007,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,2,396,58,0,0,0,0,0,0,3,2009,133000,70,"None",0,"SBrkr"
"1408","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","Plywood","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","TA","Typ","None","None","None","None","None","Y","None","MnPrv","None","WD","Normal","None",1408,20,8780,5,5,1985,1985,625,0,208,833,833,0,0,833,1,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,3,2009,112000,80,"None",0,"SBrkr"
"1409","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","CBlock","Fa","TA","No","Unf","Unf","GasA","Gd","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1966",1409,70,7740,4,7,1910,1950,0,0,622,622,741,622,0,1363,0,0,1,0,3,1,6,0,2,528,0,0,0,0,168,0,0,6,2010,125500,60,"None",0,"SBrkr"
"1410","RL","Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","TA","Gd","CBlock","Gd","TA","No","Unf","Unf","GasA","Gd","Y","TA","Typ","TA","Attchd","Fin","TA","TA","Y","None","MnPrv","None","WD","Normal","1986",1410,60,20544,7,6,1986,1991,0,0,791,791,1236,857,0,2093,0,0,2,1,3,1,7,1,2,542,364,63,0,0,0,0,0,11,2008,215000,46,"BrkFace",123,"SBrkr"
"1411","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2001",1411,60,12420,7,5,2001,2001,666,0,278,944,944,896,0,1840,1,0,2,1,3,1,6,0,2,622,0,45,0,0,0,0,0,6,2009,230000,79,"None",0,"SBrkr"
